gpkg,gpkg_n_features,gpkg_xmin,gpkg_ymin,gpkg_xmax,gpkg_ymax,gpkg_size
gpkg/EC_1984-01-22.gpkg,230,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1984-01-29.gpkg,239,1526287.625,893988.125,3896506.5,3171489.25,1003520
gpkg/EC_1984-02-05.gpkg,206,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1984-02-12.gpkg,245,1526287.625,893988.125,3896506.5,3171489.25,991232
gpkg/EC_1984-02-19.gpkg,241,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1984-02-26.gpkg,235,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1984-03-06.gpkg,239,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1984-03-13.gpkg,224,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1984-03-20.gpkg,220,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1984-03-27.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1984-04-01.gpkg,199,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1984-04-08.gpkg,143,1526287.625,893988.125,3896506.5,3171489.25,880640
gpkg/EC_1984-04-15.gpkg,127,1526287.625,893988.125,3896506.5,3171489.25,843776
gpkg/EC_1984-04-22.gpkg,128,1526287.625,893988.125,3896506.5,3171489.25,831488
gpkg/EC_1984-04-29.gpkg,116,1526287.625,893988.125,3896506.5,3171489.25,856064
gpkg/EC_1984-05-08.gpkg,111,1526287.625,893988.125,3896506.5,3171489.25,880640
gpkg/EC_1984-05-15.gpkg,89,1526287.625,893988.125,3896506.5,3171489.25,811008
gpkg/EC_1984-05-22.gpkg,78,1526287.625,893988.125,3896506.5,3171489.25,815104
gpkg/EC_1984-05-29.gpkg,82,1526287.625,893988.125,3896506.5,3171489.25,839680
gpkg/EC_1984-06-05.gpkg,65,1526287.625,893988.125,3896506.5,3171489.25,782336
gpkg/EC_1984-06-12.gpkg,66,1526287.625,893988.125,3896506.5,3171489.25,782336
gpkg/EC_1984-06-19.gpkg,61,1526287.625,893988.125,3896506.5,3171489.25,774144
gpkg/EC_1984-06-26.gpkg,59,1526287.625,893988.125,3896506.5,3171489.25,778240
gpkg/EC_1984-07-01.gpkg,66,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1984-07-08.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1984-12-12.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1984-12-19.gpkg,94,1526287.625,893988.125,3896506.5,3171489.25,794624
gpkg/EC_1984-12-26.gpkg,133,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1985-01-02.gpkg,170,1526287.625,893988.125,3896506.5,3171489.25,917504
gpkg/EC_1985-01-09.gpkg,189,1526287.625,893988.125,3896506.5,3171489.25,892928
gpkg/EC_1985-01-16.gpkg,207,1526287.625,893988.125,3896506.5,3171489.25,950272
gpkg/EC_1985-01-23.gpkg,213,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1985-01-30.gpkg,208,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1985-02-06.gpkg,211,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1985-02-13.gpkg,214,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1985-02-20.gpkg,215,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1985-02-27.gpkg,228,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1985-03-06.gpkg,245,1526287.625,893988.125,3896506.5,3171489.25,1007616
gpkg/EC_1985-03-13.gpkg,221,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1985-03-20.gpkg,206,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1985-03-27.gpkg,196,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1985-04-03.gpkg,181,1526287.625,893988.125,3896506.5,3171489.25,921600
gpkg/EC_1985-04-10.gpkg,166,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1985-04-17.gpkg,143,1526287.625,893988.125,3896506.5,3171489.25,860160
gpkg/EC_1985-04-24.gpkg,118,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1985-05-01.gpkg,121,1526287.625,893988.125,3896506.5,3171489.25,864256
gpkg/EC_1985-05-08.gpkg,113,1526287.625,893988.125,3896506.5,3171489.25,839680
gpkg/EC_1985-05-15.gpkg,94,1526287.625,893988.125,3896506.5,3171489.25,835584
gpkg/EC_1985-05-22.gpkg,78,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1985-05-29.gpkg,95,1526287.625,893988.125,3896506.5,3171489.25,835584
gpkg/EC_1985-06-05.gpkg,80,1526287.625,893988.125,3896506.5,3171489.25,811008
gpkg/EC_1985-06-12.gpkg,83,1526287.625,893988.125,3896506.5,3171489.25,811008
gpkg/EC_1985-06-19.gpkg,84,1526287.625,893988.125,3896506.5,3171489.25,815104
gpkg/EC_1985-06-26.gpkg,75,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1985-07-03.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1985-07-10.gpkg,59,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1985-07-14.gpkg,53,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1985-07-21.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1985-12-11.gpkg,67,1526287.625,893988.125,3896506.5,3171489.25,757760
gpkg/EC_1985-12-18.gpkg,133,1526287.625,893988.125,3896506.5,3171489.25,819200
gpkg/EC_1985-12-25.gpkg,142,1526287.625,893988.125,3896506.5,3171489.25,819200
gpkg/EC_1986-01-01.gpkg,183,1526287.625,893988.125,3896506.5,3171489.25,860160
gpkg/EC_1986-01-08.gpkg,216,1526287.625,893988.125,3896506.5,3171489.25,888832
gpkg/EC_1986-01-15.gpkg,217,1526287.625,893988.125,3896506.5,3171489.25,905216
gpkg/EC_1986-01-22.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,921600
gpkg/EC_1986-01-29.gpkg,204,1526287.625,893988.125,3896506.5,3171489.25,901120
gpkg/EC_1986-02-05.gpkg,203,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1986-02-12.gpkg,202,1526287.625,893988.125,3896506.5,3171489.25,909312
gpkg/EC_1986-02-19.gpkg,244,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1986-02-26.gpkg,238,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1986-03-05.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,929792
gpkg/EC_1986-03-12.gpkg,248,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1986-03-19.gpkg,243,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1986-03-26.gpkg,201,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1986-04-02.gpkg,198,1526287.625,893988.125,3896506.5,3171489.25,913408
gpkg/EC_1986-04-09.gpkg,181,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1986-04-16.gpkg,156,1526287.625,893988.125,3896506.5,3171489.25,892928
gpkg/EC_1986-04-23.gpkg,100,1526287.625,893988.125,3896506.5,3171489.25,839680
gpkg/EC_1986-04-30.gpkg,102,1526287.625,893988.125,3896506.5,3171489.25,835584
gpkg/EC_1986-05-07.gpkg,91,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1986-05-14.gpkg,87,1526287.625,893988.125,3896506.5,3171489.25,802816
gpkg/EC_1986-05-21.gpkg,81,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1986-05-28.gpkg,61,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1986-06-04.gpkg,63,1526287.625,893988.125,3896506.5,3171489.25,765952
gpkg/EC_1986-06-11.gpkg,52,1526287.625,893988.125,3896506.5,3171489.25,749568
gpkg/EC_1986-11-26.gpkg,93,1526287.625,893988.125,3896506.5,3171489.25,778240
gpkg/EC_1986-12-03.gpkg,82,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1986-12-10.gpkg,86,1526287.625,893988.125,3896506.5,3171489.25,794624
gpkg/EC_1986-12-17.gpkg,130,1526287.625,893988.125,3896506.5,3171489.25,864256
gpkg/EC_1986-12-24.gpkg,147,1526287.625,893988.125,3896506.5,3171489.25,884736
gpkg/EC_1986-12-31.gpkg,121,1526287.625,893988.125,3896506.5,3171489.25,856064
gpkg/EC_1987-01-07.gpkg,136,1526287.625,893988.125,3896506.5,3171489.25,897024
gpkg/EC_1987-01-14.gpkg,169,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1987-01-21.gpkg,208,1526287.625,893988.125,3896506.5,3171489.25,991232
gpkg/EC_1987-01-28.gpkg,197,1526287.625,893988.125,3896506.5,3171489.25,933888
gpkg/EC_1987-02-04.gpkg,213,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1987-02-11.gpkg,220,1526287.625,893988.125,3896506.5,3171489.25,974848
gpkg/EC_1987-02-18.gpkg,189,1526287.625,893988.125,3896506.5,3171489.25,991232
gpkg/EC_1987-02-25.gpkg,208,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1987-03-04.gpkg,206,1526287.625,893988.125,3896506.5,3171489.25,1019904
gpkg/EC_1987-03-11.gpkg,201,1526287.625,893988.125,3896506.5,3171489.25,1007616
gpkg/EC_1987-03-18.gpkg,189,1526287.625,893988.125,3896506.5,3171489.25,933888
gpkg/EC_1987-03-25.gpkg,179,1526287.625,893988.125,3896506.5,3171489.25,917504
gpkg/EC_1987-04-01.gpkg,221,1526287.625,893988.125,3896506.5,3171489.25,1003520
gpkg/EC_1987-04-08.gpkg,186,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1987-04-15.gpkg,196,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1987-04-22.gpkg,155,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1987-04-29.gpkg,126,1526287.625,893988.125,3896506.5,3171489.25,917504
gpkg/EC_1987-05-06.gpkg,97,1526287.625,893988.125,3896506.5,3171489.25,856064
gpkg/EC_1987-05-13.gpkg,81,1526287.625,893988.125,3896506.5,3171489.25,815104
gpkg/EC_1987-05-20.gpkg,70,1526287.625,893988.125,3896506.5,3171489.25,790528
gpkg/EC_1987-05-27.gpkg,72,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1987-06-03.gpkg,67,1526287.625,893988.125,3896506.5,3171489.25,782336
gpkg/EC_1987-06-10.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1987-06-17.gpkg,60,1526287.625,893988.125,3896506.5,3171489.25,765952
gpkg/EC_1987-12-23.gpkg,91,1526287.625,893988.125,3896506.5,3171489.25,794624
gpkg/EC_1987-12-30.gpkg,103,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1988-01-03.gpkg,132,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1988-01-10.gpkg,151,1526287.625,893988.125,3896506.5,3171489.25,892928
gpkg/EC_1988-01-17.gpkg,179,1526288,893988.5,3896507,3171489,917504
gpkg/EC_1988-01-24.gpkg,183,1526287.625,893988.125,3896506.5,3171489.25,946176
gpkg/EC_1988-01-31.gpkg,208,1526287.625,893988.125,3896506.5,3171489.25,946176
gpkg/EC_1988-02-07.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1988-02-14.gpkg,218,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1988-02-21.gpkg,241,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1988-02-28.gpkg,244,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1988-03-06.gpkg,237,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1988-03-13.gpkg,239,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1988-03-20.gpkg,241,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1988-03-27.gpkg,230,1526287.625,893988.125,3896506.5,3171489.25,978944
gpkg/EC_1988-04-03.gpkg,200,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1988-04-10.gpkg,165,1526287.625,893988.125,3896506.5,3171489.25,897024
gpkg/EC_1988-04-17.gpkg,148,1526287.625,893988.125,3896506.5,3171489.25,851968
gpkg/EC_1988-04-24.gpkg,127,1526287.625,893988.125,3896506.5,3171489.25,835584
gpkg/EC_1988-05-01.gpkg,126,1526287.625,893988.125,3896506.5,3171489.25,827392
gpkg/EC_1988-05-08.gpkg,129,1526287.625,893988.125,3896506.5,3171489.25,843776
gpkg/EC_1988-05-15.gpkg,108,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1988-05-22.gpkg,77,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1988-05-29.gpkg,67,1526287.625,893988.125,3896506.5,3171489.25,774144
gpkg/EC_1988-06-05.gpkg,63,1526287.625,893988.125,3896506.5,3171489.25,761856
gpkg/EC_1988-06-12.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,757760
gpkg/EC_1988-06-19.gpkg,52,1526287.625,893988.125,3896506.5,3171489.25,757760
gpkg/EC_1988-12-13.gpkg,89,1526287.625,893988.125,3896506.5,3171489.25,778240
gpkg/EC_1988-12-19.gpkg,111,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1988-12-26.gpkg,162,1526287.625,893988.125,3896506.5,3171489.25,851968
gpkg/EC_1989-01-02.gpkg,190,1526287.625,893988.125,3896506.5,3171489.25,880640
gpkg/EC_1989-01-09.gpkg,198,1526287.625,893988.125,3896506.5,3171489.25,897024
gpkg/EC_1989-01-16.gpkg,199,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1989-01-23.gpkg,202,1526287.625,893988.125,3896506.5,3171489.25,897024
gpkg/EC_1989-01-30.gpkg,233,1526287.625,893988.125,3896506.5,3171489.25,946176
gpkg/EC_1989-02-06.gpkg,242,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1989-02-13.gpkg,245,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1989-02-20.gpkg,250,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1989-02-27.gpkg,215,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1989-03-06.gpkg,218,1526287.625,893988.125,3896506.5,3171489.25,950272
gpkg/EC_1989-03-13.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,933888
gpkg/EC_1989-03-20.gpkg,220,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1989-03-27.gpkg,209,1526287.625,893988.125,3896506.5,3171489.25,921600
gpkg/EC_1989-04-03.gpkg,199,1526287.625,893988.125,3896506.5,3171489.25,901120
gpkg/EC_1989-04-10.gpkg,192,1526287.625,893988.125,3896506.5,3171489.25,864256
gpkg/EC_1989-04-17.gpkg,185,1526287.625,893988.125,3896506.5,3171489.25,876544
gpkg/EC_1989-04-24.gpkg,128,1526287.625,893988.125,3896506.5,3171489.25,831488
gpkg/EC_1989-05-01.gpkg,114,1526287.625,893988.125,3896506.5,3171489.25,831488
gpkg/EC_1989-05-08.gpkg,108,1526287.625,893988.125,3896506.5,3171489.25,811008
gpkg/EC_1989-05-15.gpkg,85,1526287.625,893988.125,3896506.5,3171489.25,782336
gpkg/EC_1989-05-22.gpkg,77,1526287.625,893988.125,3896506.5,3171489.25,778240
gpkg/EC_1989-05-29.gpkg,59,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1989-06-05.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,745472
gpkg/EC_1989-06-08.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1989-12-10.gpkg,99,1526287.625,893988.125,3896506.5,3171489.25,802816
gpkg/EC_1989-12-18.gpkg,110,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1989-12-25.gpkg,144,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1990-01-01.gpkg,154,1526287.625,893988.125,3896506.5,3171489.25,872448
gpkg/EC_1990-01-08.gpkg,185,1526287.625,893988.125,3896506.5,3171489.25,921600
gpkg/EC_1990-01-15.gpkg,180,1526287.625,893988.125,3896506.5,3171489.25,917504
gpkg/EC_1990-01-22.gpkg,192,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1990-01-29.gpkg,182,1526287.625,893988.125,3896506.5,3171489.25,921600
gpkg/EC_1990-02-05.gpkg,234,1526287.625,893988.125,3896506.5,3171489.25,978944
gpkg/EC_1990-02-12.gpkg,245,1526287.625,893988.125,3896506.5,3171489.25,1003520
gpkg/EC_1990-02-19.gpkg,236,1526287.625,893988.125,3896506.5,3171489.25,978944
gpkg/EC_1990-02-26.gpkg,251,1526287.625,893988.125,3896506.5,3171489.25,995328
gpkg/EC_1990-03-05.gpkg,216,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1990-03-12.gpkg,249,1526287.625,893988.125,3896506.5,3171489.25,1036288
gpkg/EC_1990-03-19.gpkg,183,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1990-03-26.gpkg,186,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1990-04-02.gpkg,191,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1990-04-09.gpkg,165,1526287.625,893988.125,3896506.5,3171489.25,876544
gpkg/EC_1990-04-16.gpkg,175,1526287.625,893988.125,3896506.5,3171489.25,880640
gpkg/EC_1990-04-23.gpkg,144,1526287.625,893988.125,3896506.5,3171489.25,835584
gpkg/EC_1990-04-30.gpkg,120,1526287.625,893988.125,3896506.5,3171489.25,827392
gpkg/EC_1990-05-07.gpkg,116,1526287.625,893988.125,3896506.5,3171489.25,815104
gpkg/EC_1990-05-14.gpkg,78,1526287.625,893988.125,3896506.5,3171489.25,790528
gpkg/EC_1990-05-21.gpkg,94,1526287.625,893988.125,3896506.5,3171489.25,794624
gpkg/EC_1990-05-28.gpkg,108,1526287.625,893988.125,3896506.5,3171489.25,819200
gpkg/EC_1990-06-04.gpkg,80,1526287.625,893988.125,3896506.5,3171489.25,778240
gpkg/EC_1990-06-11.gpkg,79,1526287.625,893988.125,3896506.5,3171489.25,786432
gpkg/EC_1990-06-18.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,765952
gpkg/EC_1990-06-25.gpkg,64,1526287.625,893988.125,3896506.5,3171489.25,765952
gpkg/EC_1990-07-02.gpkg,58,1526287.625,893988.125,3896506.5,3171489.25,749568
gpkg/EC_1990-12-20.gpkg,124,1526287.625,893988.125,3896506.5,3171489.25,827392
gpkg/EC_1990-12-24.gpkg,104,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1990-12-31.gpkg,143,1526287.625,893988.125,3896506.5,3171489.25,888832
gpkg/EC_1991-01-07.gpkg,176,1526287.625,893988.125,3896506.5,3171489.25,913408
gpkg/EC_1991-01-14.gpkg,189,1526287.625,893988.125,3896506.5,3171489.25,950272
gpkg/EC_1991-01-21.gpkg,201,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1991-01-28.gpkg,222,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1991-02-04.gpkg,210,1526287.625,893988.125,3896506.5,3171489.25,1007616
gpkg/EC_1991-02-11.gpkg,215,1526287.625,893988.125,3896506.5,3171489.25,1024000
gpkg/EC_1991-02-18.gpkg,223,1526287.625,893988.125,3896506.5,3171489.25,1024000
gpkg/EC_1991-02-25.gpkg,234,1526287.625,893988.125,3896506.5,3171489.25,1044480
gpkg/EC_1991-03-04.gpkg,229,1526287.625,893988.125,3896506.5,3171489.25,1028096
gpkg/EC_1991-03-11.gpkg,287,1526287.625,893988.125,3896506.5,3171489.25,1081344
gpkg/EC_1991-03-18.gpkg,257,1526287.625,893988.125,3896506.5,3171489.25,1003520
gpkg/EC_1991-03-25.gpkg,227,1526287.625,893988.125,3896506.5,3171489.25,1044480
gpkg/EC_1991-04-01.gpkg,203,1526287.625,893988.125,3896506.5,3171489.25,1011712
gpkg/EC_1991-04-08.gpkg,181,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1991-04-15.gpkg,198,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1991-04-22.gpkg,195,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1991-04-29.gpkg,170,1526287.625,893988.125,3896506.5,3171489.25,929792
gpkg/EC_1991-05-06.gpkg,138,1526287.625,893988.125,3896506.5,3171489.25,860160
gpkg/EC_1991-05-13.gpkg,105,1526287.625,893988.125,3896506.5,3171489.25,868352
gpkg/EC_1991-05-20.gpkg,100,1526287.625,893988.125,3896506.5,3171489.25,860160
gpkg/EC_1991-05-27.gpkg,74,1526287.625,893988.125,3896506.5,3171489.25,823296
gpkg/EC_1991-06-03.gpkg,94,1526287.625,893988.125,3896506.5,3171489.25,843776
gpkg/EC_1991-06-10.gpkg,86,1526287.625,893988.125,3896506.5,3171489.25,819200
gpkg/EC_1991-06-17.gpkg,115,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1991-06-24.gpkg,83,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1991-07-01.gpkg,74,1526287.625,893988.125,3896506.5,3171489.25,802816
gpkg/EC_1991-07-08.gpkg,68,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1991-07-15.gpkg,71,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1991-07-22.gpkg,61,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1991-07-29.gpkg,60,1526287.625,893988.125,3896506.5,3171489.25,765952
gpkg/EC_1991-08-05.gpkg,64,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1991-12-12.gpkg,73,1526287.625,893988.125,3896506.5,3171489.25,770048
gpkg/EC_1991-12-19.gpkg,89,1526287.625,893988.125,3896506.5,3171489.25,790528
gpkg/EC_1991-12-26.gpkg,140,1526287.625,893988.125,3896506.5,3171489.25,839680
gpkg/EC_1992-01-02.gpkg,161,1526287.625,893988.125,3896506.5,3171489.25,868352
gpkg/EC_1992-01-09.gpkg,174,1526287.625,893988.125,3896506.5,3171489.25,888832
gpkg/EC_1992-01-16.gpkg,149,1526287.625,893988.125,3896506.5,3171489.25,856064
gpkg/EC_1992-01-23.gpkg,200,1526287.625,893988.125,3896506.5,3171489.25,929792
gpkg/EC_1992-01-30.gpkg,204,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1992-02-06.gpkg,203,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1992-02-13.gpkg,206,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1992-02-20.gpkg,226,1526287.625,893988.125,3896506.5,3171489.25,958464
gpkg/EC_1992-02-27.gpkg,215,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1992-03-05.gpkg,237,1526287.625,893988.125,3896506.5,3171489.25,995328
gpkg/EC_1992-03-12.gpkg,260,1526287.625,893988.125,3896506.5,3171489.25,1024000
gpkg/EC_1992-03-19.gpkg,239,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1992-03-26.gpkg,217,1526287.625,893988.125,3896506.5,3171489.25,999424
gpkg/EC_1992-04-02.gpkg,214,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1992-04-09.gpkg,225,1526287.625,893988.125,3896506.5,3171489.25,978944
gpkg/EC_1992-04-16.gpkg,191,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1992-04-23.gpkg,179,1526287.625,893988.125,3896506.5,3171489.25,942080
gpkg/EC_1992-04-30.gpkg,180,1526287.625,893988.125,3896506.5,3171489.25,978944
gpkg/EC_1992-05-07.gpkg,160,1526287.625,893988.125,3896506.5,3171489.25,925696
gpkg/EC_1992-05-14.gpkg,114,1526287.625,893988.125,3896506.5,3171489.25,868352
gpkg/EC_1992-05-21.gpkg,98,1526287.625,893988.125,3896506.5,3171489.25,856064
gpkg/EC_1992-05-28.gpkg,104,1526287.625,893988.125,3896506.5,3171489.25,860160
gpkg/EC_1992-06-05.gpkg,84,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1992-06-11.gpkg,76,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1992-06-18.gpkg,75,1526287.625,893988.125,3896506.5,3171489.25,798720
gpkg/EC_1992-06-25.gpkg,72,1526287.625,893988.125,3896506.5,3171489.25,802816
gpkg/EC_1992-07-02.gpkg,62,1526287.625,893988.125,3896506.5,3171489.25,761856
gpkg/EC_1992-07-06.gpkg,55,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1992-07-13.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,749568
gpkg/EC_1992-07-20.gpkg,58,1526287.625,893988.125,3896506.5,3171489.25,753664
gpkg/EC_1992-07-27.gpkg,55,1526287.625,893988.125,3896506.5,3171489.25,749568
gpkg/EC_1992-11-23.gpkg,51,1526287.625,893988.125,3896506.5,3171489.25,741376
gpkg/EC_1992-11-30.gpkg,56,1526287.625,893988.125,3896506.5,3171489.25,745472
gpkg/EC_1992-12-07.gpkg,92,1526287.625,893988.125,3896506.5,3171489.25,786432
gpkg/EC_1992-12-14.gpkg,123,1526287.625,893988.125,3896506.5,3171489.25,815104
gpkg/EC_1992-12-21.gpkg,109,1526287.625,893988.125,3896506.5,3171489.25,806912
gpkg/EC_1992-12-28.gpkg,151,1526287.625,893988.125,3896506.5,3171489.25,847872
gpkg/EC_1993-01-04.gpkg,178,1526287.625,893988.125,3896506.5,3171489.25,892928
gpkg/EC_1993-01-11.gpkg,196,1526287.625,893988.125,3896506.5,3171489.25,905216
gpkg/EC_1993-01-18.gpkg,210,1526287.625,893988.125,3896506.5,3171489.25,937984
gpkg/EC_1993-01-25.gpkg,234,1526287.625,893988.125,3896506.5,3171489.25,966656
gpkg/EC_1993-02-01.gpkg,243,1526287.625,893988.125,3896506.5,3171489.25,946176
gpkg/EC_1993-02-08.gpkg,210,1526287.625,893988.125,3896506.5,3171489.25,962560
gpkg/EC_1993-02-15.gpkg,247,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1993-02-22.gpkg,230,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1993-03-01.gpkg,216,1526287.625,893988.125,3896506.5,3171489.25,946176
gpkg/EC_1993-03-08.gpkg,236,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1993-03-15.gpkg,187,1526287.625,893988.125,3896506.5,3171489.25,950272
gpkg/EC_1993-03-22.gpkg,237,1526287.625,893988.125,3896506.5,3171489.25,983040
gpkg/EC_1993-03-29.gpkg,226,1526287.625,893988.125,3896506.5,3171489.25,950272
gpkg/EC_1993-04-05.gpkg,223,1526287.625,893988.125,3896506.5,3171489.25,970752
gpkg/EC_1993-04-12.gpkg,224,1526287.625,893988.125,3896506.5,3171489.25,987136
gpkg/EC_1993-04-19.gpkg,233,1526287.625,893988.125,3896506.5,3171489.25,954368
gpkg/EC_1993-04-26.gpkg,162,1526287.625,893988.125,3896506.5,3171489.25,905216
